1995,1,2,3,0,0,0,168,1,2,99,99,K
288.02106 288.1997 288.16702 288.36838 288.21432 288.27673 288.36792 288.48782 288.59854 288.7079 288.8105 288.88837 288.90912 288.9129 288.86923 288.93097 288.8528 288.99307 285.18854 288.24716 286.17947 280.0194 277.68198 277.6745 278.9087 279.0658 278.713 278.89175 280.85104 283.28326 285.56372 287.70663 289.3046 292.1171 293.0637 293.13724 292.97723 292.4906 292.20782 291.7279 291.1902 290.57437 289.9158 289.48572 286.41568 285.852 285.8033 285.80704 285.90347 286.0165 286.73343 287.6018 288.00357 287.59222 287.52014 287.52695 288.60986 288.88498 289.155 289.15686 288.7832 288.5978 288.12714 286.5305 285.87067 285.58786 285.33817 285.16367 285.09058 285.0863 285.09174 285.1455 285.22437 285.39407 285.61313 285.9615 286.4179 286.69644 286.923 287.21674 287.34064 287.43195 287.82333 288.3662 288.70853 288.8503 288.9907 289.18112 289.29874 289.4051 289.34213 289.2425 289.1715 289.1592 289.18997 289.2679 289.3181 289.38565 289.5991
288.27002 288.83496 288.41794 288.40753 288.47717 288.57004 288.66498 288.7759 288.86627 288.95132 289.02863 289.08112 289.0743 289.0722 289.0059 289.10654 289.09146 288.9905 284.9199 287.53238 284.7197 279.75027 278.06024 277.72772 279.12173 280.69196 281.08542 280.58228 281.08954 282.30923 284.84753 287.65796 289.50153 292.65973 293.4117 293.7567 293.14282 292.68552 292.5061 292.0177 291.56616 290.94577 290.24026 289.8213 286.6646 286.15042 285.91666 286.1167 286.27582 286.4696 286.9021 289.11578 288.86182 288.66196 288.22858 287.85208 287.68008 287.61597 287.90033 288.76575 287.6397 287.3763 287.21774 286.76376 286.4231 286.25262 286.08966 285.94272 285.85223 285.85156 285.842 285.9053 286.02716 286.19983 286.44626 286.70612 286.9464 287.20438 287.55948 287.87354 288.28317 288.7917 289.15698 289.37503 289.52512 289.67178 289.8001 289.85776 289.82657 289.80484 289.7214 289.6414 289.5986 289.6241 289.6948 289.73758 289.80084 289.85336 290.06723
288.56418 288.69083 288.68326 288.71863 288.79047 288.87805 288.97128 289.05502 289.10873 289.17233 289.238 289.2582 289.2234 289.20804 289.13422 289.27786 289.2507 289.06055 284.26703 283.18518 280.2564 279.0261 278.27722 278.3995 279.30792 281.2244 281.97308 282.6214 283.14615 283.99905 286.15625 288.56015 290.7255 293.18414 293.56644 293.83936 293.00024 292.92764 292.90192 292.3318 291.83322 291.2313 290.58774 290.18027 286.75574 286.09167 286.18573 286.4826 286.8179 287.05167 288.71585 289.635 289.98984 289.25137 288.9415 288.35156 288.22916 288.1984 288.12158 288.1021 287.89206 287.7475 287.5859 287.30817 287.10147 286.93967 286.797 286.6585 286.57376 286.53494 286.5741 286.66718 286.85074 287.0551 287.2743 287.5441 287.86313 288.31467 288.7886 289.29996 289.72803 289.94235 290.05325 290.17908 290.2846 290.3701 290.33453 290.29572 290.26978 290.2328 290.1327 290.0611 290.02188 290.09363 290.13315 290.1509 290.19177 290.22214 290.5161
288.8905 288.9794 288.992 289.03998 289.1036 289.1781 289.23984 289.28302 289.3042 289.3448 289.3763 289.36984 289.32843 289.30392 289.28027 289.38913 289.4029 289.28845 284.03592 283.382 280.44843 279.3718 278.87616 280.1966 280.63327 280.8136 281.2184 283.12875 285.221 287.07224 288.78925 290.02286 290.76184 292.9792 291.07376 291.00375 289.0316 292.1688 293.17847 292.66074 292.13477 291.53052 290.93933 290.46042 287.16135 286.4632 286.6002 286.94568 287.03494 287.30737 288.78516 289.87814 290.21063 290.40775 289.68286 289.17334 288.85352 288.89276 288.75806 288.58618 288.43442 288.41098 288.23062 287.99567 287.8291 287.66547 287.51517 287.3923 287.34824 287.34702 287.41702 287.50772 287.70465 287.98682 288.35776 288.75742 289.23615 289.86652 290.24634 290.45007 290.55457 290.70117 290.75702 290.77896 290.7886 290.7559 290.7223 290.66745 290.6187 290.5566 290.46893 290.39426 290.37238 290.36658 290.35458 290.3794 290.43506 290.50055 290.84946
289.22244 289.3087 289.35486 289.3923 289.4187 289.4444 289.45685 289.4509 289.44418 289.46512 289.4786 289.44034 289.41248 289.38345 289.3954 289.58826 289.7049 289.659 284.4417 283.18857 279.66528 278.3183 278.5941 281.09833 282.4914 282.22086 282.44012 284.56296 286.9662 288.96597 290.0204 290.77548 291.464 292.1199 290.50385 290.36588 289.87173 289.89313 293.44125 293.04453 292.43695 291.8075 291.2257 290.64792 289.96506 286.9807 287.0236 287.22903 287.268 287.56567 289.12338 290.2059 290.55414 290.6875 290.85947 290.5821 290.05292 290.00317 289.83954 289.69614 289.6315 289.3202 289.10474 288.9104 288.71844 288.51035 288.34473 288.2874 288.24356 288.27686 288.49307 288.7512 289.11813 289.515 289.959 290.29373 290.57953 290.7814 291.02914 291.2218 291.2562 291.26218 291.24948 291.26855 291.24686 291.1815 291.11115 291.0015 290.90756 290.81992 290.7242 290.6517 290.63107 290.58185 290.5555 290.5871 290.6575 290.74365 291.0329
289.62875 289.66293 289.7055 289.71475 289.69724 289.6698 289.62943 289.5868 289.5639 289.5646 289.5528 289.49258 289.49304 289.42905 289.57254 289.76697 289.7483 289.55554 284.60492 282.2019 278.84055 277.98993 277.43454 280.45554 283.90417 284.79843 285.0148 286.62192 288.5319 289.7182 290.1582 290.59955 292.41577 292.21518 290.3701 290.30414 290.0245 289.8612 293.6675 293.44534 292.71478 292.0875 291.48236 290.9591 290.64407 289.6313 287.54028 287.34253 287.44473 288.06757 289.67902 290.58395 290.85635 291.0152 291.21652 291.43097 291.52686 291.5742 290.93738 290.6643 290.43268 290.20013 290.0014 289.88638 289.69788 289.60196 289.5816 289.791 289.79755 289.92273 290.1914 290.63486 290.93185 290.93472 290.9904 291.21228 291.4115 291.59033 291.6916 291.75558 291.78146 291.79764 291.80728 291.78003 291.69702 291.55707 291.42233 291.2723 291.13168 291.02106 290.93417 290.8679 290.8226 290.7821 290.72894 290.7884 290.86584 290.93527 291.17914
290.07828 290.0117 290.02457 289.99765 289.94757 289.87408 289.78305 289.71118 289.66806 289.66058 289.62173 289.5722 289.5685 289.59097 289.66528 289.77588 289.79343 289.33807 284.78235 282.5771 279.08673 277.26578 276.57547 280.3384 284.64706 285.82132 286.31366 288.44806 290.14175 290.47208 290.32138 292.1047 292.03812 291.15027 290.18793 290.15485 289.9002 290.13077 293.78622 293.76703 292.9982 292.3632 291.73337 291.24658 290.9274 290.62097 289.72818 288.31842 288.20282 289.3723 290.5495 290.96747 291.14233 291.3544 291.57715 291.87155 292.13675 291.87662 291.33154 291.11258 291.1228 291.10284 291.04416 291.02252 291.00272 291.0983 291.14148 291.40692 291.60788 291.66183 291.7537 291.63492 291.57187 291.67032 291.7839 291.90173 291.9846 292.10303 292.20682 292.25287 292.25226 292.22794 292.1983 292.1617 292.05652 291.86273 291.6772 291.51297 291.34775 291.2122 291.10492 291.0554 291.02646 290.97952 290.93027 290.97397 291.0546 291.1197 291.31927
290.45648 290.30338 290.27795 290.232 290.15973 290.06293 289.92044 289.81998 289.76324 289.75848 289.73593 289.6962 289.69583 289.7226 289.81476 289.869 289.84525 289.3929 284.95447 282.70865 279.09845 276.6081 277.0229 281.45682 284.96228 286.65778 288.03296 289.32916 290.0824 290.5433 290.947 291.79166 290.76083 290.4452 290.08624 289.84247 289.68237 293.16998 293.6351 293.23477 292.51205 291.87842 291.93552 291.5285 291.23267 291.0289 290.77023 290.30954 290.27032 290.8029 291.17282 291.29025 291.4346 291.68173 292.0606 292.1182 291.0337 291.3954 291.59454 291.6429 291.80893 291.95377 292.2108 292.24228 292.36975 292.63132 292.67114 292.61118 292.5502 292.3136 292.03784 291.9882 291.8591 291.95145 292.19775 292.39508 292.5439 292.6082 292.62317 292.63345 292.6332 292.5904 292.50262 292.40994 292.2602 292.07074 291.88672 291.7114 291.56592 291.38974 291.2888 291.24982 291.21875 291.18085 291.1396 291.19925 291.28638 291.3565 291.51834
290.75467 290.51978 290.4603 290.418 290.33878 290.2166 290.05307 289.93674 289.87134 289.8699 289.8392 289.8008 289.82678 289.86685 289.94516 289.92963 289.7963 285.78027 284.80844 283.055 279.73184 276.78226 278.73065 282.5632 285.41187 288.18533 288.72876 289.15964 290.01297 291.15976 292.08755 290.87503 290.39066 290.04654 289.52228 289.28333 289.68848 289.46576 289.48474 289.35406 288.73468 287.16666 291.7864 291.52243 291.40402 291.36847 291.28076 291.2456 291.34732 291.549 291.6058 291.6126 291.78482 292.04114 290.7669 291.14664 291.29395 291.67014 291.87772 292.14706 292.44446 292.8476 292.89996 293.20938 293.39178 293.46436 293.23474 293.0222 292.91245 292.5097 292.4062 292.3472 292.34372 292.5785 292.73416 292.82867 292.8953 292.9292 292.9449 292.95438 292.91412 292.84714 292.71893 292.56763 292.39844 292.2279 292.06464 291.88855 291.75195 291.6185 291.50687 291.4612 291.43103 291.4045 291.50015 291.5166 291.58417 291.63275 291.75284
290.8869 290.63174 290.56473 290.52118 290.44232 290.31958 290.16302 290.05893 289.99536 289.99374 289.9675 289.9393 289.94193 289.9784 290.02567 289.98553 289.71616 284.81125 285.05164 284.0846 280.83167 276.40366 279.30643 282.93652 285.6823 288.85806 289.6937 290.15912 290.65897 291.62683 291.5579 290.5316 289.8377 289.4846 289.38754 289.24384 289.3403 289.40225 289.26468 289.41995 289.58853 289.7197 289.55307 289.46048 289.06827 291.63406 291.7997 291.84137 291.9845 292.06522 291.98932 291.95956 292.01898 290.93625 291.07385 291.39902 291.7628 292.0195 292.3718 292.7561 293.21643 293.51605 293.4514 293.4306 293.2602 293.66132 292.94547 292.90787 292.81323 292.76123 292.8033 292.8022 292.8772 292.96106 293.06964 293.16104 293.2047 293.2213 293.19998 293.15195 293.10748 293.0717 292.9368 292.74588 292.58905 292.4188 292.24777 292.0912 291.96042 291.80432 291.7015 291.6697 291.65646 291.8161 291.88272 291.89175 291.91846 291.91153 292.01175
290.94708 290.68948 290.6067 290.5589 290.4704 290.3524 290.23203 290.17023 290.10995 290.10632 290.05777 290.0239 290.02585 290.06577 290.08942 290.08588 290.00577 288.92117 285.75748 284.63223 280.82745 276.95404 279.5968 283.07468 286.03262 288.11777 289.5295 290.82697 291.11066 291.46353 290.9811 290.84863 289.2599 289.39462 289.4576 289.31226 288.99185 288.8402 289.30988 289.1203 289.54065 290.21167 290.54977 290.89297 290.52008 289.02887 292.1363 292.4884 292.60822 292.5557 292.4213 292.44473 292.36478 291.25012 291.51382 291.85022 292.21127 292.7163 293.12564 293.6133 293.77615 293.83823 293.8934 293.80844 293.6845 293.6246 293.114 293.23462 293.25342 293.14047 293.11862 293.11804 293.1757 293.28082 293.3832 293.4349 293.44247 293.446 293.4188 293.35828 293.29382 293.1749 293.04785 292.92987 292.79388 292.60568 292.43054 292.29025 292.15866 292.02185 291.92148 291.89246 292.0519 292.24207 292.2917 292.28662 292.23605 292.21246 292.30545
290.95377 290.7175 290.63702 290.5766 290.469 290.37057 290.2906 290.25677 290.21426 290.18445 290.12894 290.0891 290.10202 290.14777 290.16772 290.1715 290.09567 289.64258 285.91528 285.07205 282.0326 278.4755 279.3573 282.11203 284.22406 286.94098 288.96472 290.93802 292.18704 291.3484 290.679 289.61496 289.29736 289.43146 289.9576 289.83447 289.75763 289.30347 289.16006 289.2335 289.77002 290.53568 290.82983 291.0101 290.8357 290.56 293.25543 293.25897 293.19785 293.05487 292.95355 293.0585 293.0514 291.73566 292.0989 292.45224 293.19595 293.50653 294.09143 294.43405 294.15802 294.12332 294.11148 294.0493 293.5913 293.7817 293.81583 293.61963 293.43613 293.3809 293.38052 293.40372 293.48187 293.60623 293.65356 293.60147 293.59174 293.60403 293.54337 293.50644 293.43396 293.2974 293.19406 293.09872 292.96017 292.80307 292.6759 292.54428 292.4028 292.28214 292.18106 292.1554 292.4842 292.63556 292.6725 292.62338 292.59055 292.57242 292.63602
290.95786 290.7321 290.6477 290.56104 290.45447 290.37732 290.32968 290.29306 290.25168 290.22314 290.17975 290.16647 290.1943 290.2321 290.24557 290.26666 290.20044 289.69897 286.06744 286.44452 284.43582 280.2843 278.23212 280.97342 284.6598 286.61526 289.11856 291.1747 291.77908 291.79886 290.81564 289.8119 289.80072 289.86102 290.34485 290.8268 290.6755 289.96912 289.91336 290.1322 290.37128 290.51904 290.61298 290.80283 290.97668 291.05276 290.4598 293.7891 293.73456 293.55478 293.5926 293.58865 292.50732 292.42096 292.7461 293.3111 293.94232 294.41904 294.62247 294.4285 294.37277 294.43088 294.31412 294.32132 294.34253 294.26242 294.0127 293.832 293.7115 293.677 293.6648 293.6825 293.74753 293.87897 293.86188 293.73898 293.75922 293.7067 293.61093 293.66577 293.6559 293.54227 293.47958 293.386 293.2312 293.07175 292.95087 292.8124 292.65543 292.55725 292.46082 292.60733 292.87445 292.98544 293.00864 292.9968 292.97507 292.97113 293.02426
290.96524 290.75012 290.62534 290.4934 290.3934 290.3468 290.32312 290.28864 290.25906 290.24652 290.23373 290.2502 290.2949 290.3208 290.32846 290.33902 290.29214 290.03308 286.5847 287.70206 285.6529 279.6664 275.125 281.20322 284.7909 285.89795 288.75494 291.16357 291.649 291.4107 291.1644 290.21213 290.3211 290.65002 290.98532 291.5989 291.1381 290.66483 290.60498 290.49695 290.80252 290.75964 290.81943 290.81985 291.23633 291.38898 290.79602 294.34387 294.1807 294.05762 293.9889 293.57507 292.94705 293.25677 293.72635 294.13156 294.51276 294.6159 294.56137 294.726 294.62177 294.64218 294.61023 294.4073 294.36447 294.42722 294.2277 294.14835 294.03818 294.00455 293.99744 293.9865 293.9926 294.11826 294.02887 293.963 294.01132 293.95465 293.8408 293.913 293.92224 293.80927 293.7636 293.65628 293.4999 293.36337 293.22845 293.06537 292.91254 292.82852 292.7471 292.9609 293.25864 293.36346 293.38846 293.38693 293.38605 293.39474 293.4437
290.99017 290.75522 290.58667 290.43097 290.33344 290.31467 290.2759 290.2641 290.27612 290.29477 290.31284 290.3522 290.40332 290.41873 290.41074 290.4118 290.38107 290.3965 286.8568 288.26764 286.24835 280.61325 279.06284 281.98535 284.804 285.60995 288.74576 292.21173 292.81937 292.3872 291.8444 290.5421 290.93344 291.48547 291.7973 291.0372 291.2529 290.7288 290.54065 290.83664 291.00827 291.0483 291.18524 291.47107 291.64365 292.0798 291.75226 294.84702 294.7534 294.67853 294.4676 293.63474 293.8046 294.09738 294.28616 294.41873 294.72675 294.78522 294.96542 294.91934 294.79053 294.88174 294.83856 294.60556 294.77396 294.62027 294.56982 294.46716 294.36667 294.32114 294.28058 294.27444 294.26245 294.3352 294.22272 294.1563 294.19772 294.227 294.1619 294.18823 294.13718 294.07126 294.0364 293.92505 293.78915 293.6728 293.51276 293.33005 293.19522 293.1176 293.2072 293.51712 293.6769 293.74966 293.7763 293.79147 293.80295 293.80463 293.8466
291.00043 290.7459 290.54865 290.39374 290.3452 290.351 290.28683 290.28763 290.33282 290.36993 290.4219 290.47864 290.50815 290.5205 290.4863 290.47098 290.45477 290.62564 289.5497 288.51877 286.64468 282.53903 279.5342 282.19226 285.24048 287.11035 290.19913 292.46017 292.3839 292.40378 291.92432 291.04062 291.62717 292.1438 291.92447 290.7273 290.77722 290.63467 291.1427 291.35165 291.34418 291.71225 292.03375 292.22458 294.76578 293.0937 294.78085 295.49954 295.518 295.405 295.1043 294.3575 294.46518 294.5678 294.6407 294.8478 295.11127 295.28912 295.40698 295.2893 295.61682 295.25272 295.33032 295.23978 295.1671 295.03275 294.8742 294.76862 294.65695 294.60556 294.5433 294.53183 294.55072 294.56354 294.4909 294.36905 294.4289 294.50858 294.5096 294.447 294.37128 294.3222 294.30508 294.2347 294.14938 294.0127 293.81503 293.6384 293.58902 293.62228 293.62845 293.89062 294.04138 294.10504 294.14874 294.18784 294.20477 294.19885 294.22504
290.98932 290.70667 290.527 290.4109 290.41058 290.42096 290.33826 290.35797 290.42896 290.48517 290.53992 290.6 290.6159 290.60297 290.54492 290.5168 290.5189 290.65735 290.22583 288.2338 287.4177 283.43622 275.78787 278.72327 284.60193 288.55713 291.3774 292.41714 292.2095 291.79712 291.75943 291.21884 292.24765 292.17346 291.76825 291.32434 291.2059 291.157 291.54922 291.78796 292.06836 292.41574 292.76508 292.86615 294.08405 294.0112 296.1445 296.1519 295.96478 295.61618 294.9293 294.8234 294.88834 295.07422 295.1855 295.23224 295.49475 295.6557 295.71344 295.68027 295.4306 295.78683 295.52325 295.51773 295.50604 295.29855 295.19522 295.0606 294.93414 294.85422 294.7788 294.76517 294.75897 294.75482 294.7048 294.62915 294.71402 294.73428 294.71942 294.658 294.58545 294.56467 294.58838 294.5382 294.47858 294.3296 294.14407 293.98975 293.98898 293.92264 294.1532 294.32336 294.3853 294.42108 294.45288 294.49567 294.53268 294.53766 294.57013
290.94928 290.67163 290.53766 290.46408 290.5255 290.5197 290.4376 290.4753 290.56107 290.62238 290.6874 290.72763 290.71506 290.67108 290.59665 290.5567 290.589 290.72015 290.57153 288.08527 288.0978 285.46783 274.74908 273.14627 284.0494 289.57748 291.71204 292.29095 291.63876 290.7079 290.74048 291.14948 292.18115 291.90244 291.7888 291.76987 291.812 291.86176 292.16553 292.42285 292.81744 292.84912 293.1304 293.69186 294.2875 296.20886 296.64124 296.39395 296.067 295.47342 294.75162 295.08792 295.21613 295.37695 295.54727 295.6407 295.624 295.81064 295.9987 296.03464 295.94156 296.23398 296.01337 295.8982 295.75 295.575 295.48898 295.3213 295.17023 295.06668 294.99698 294.94324 294.9416 294.9347 294.92407 294.89038 294.93713 294.93634 294.87112 294.86212 294.83545 294.78284 294.83292 294.78296 294.7275 294.60825 294.46942 294.48077 294.3435 294.2797 294.57028 294.6761 294.69327 294.69754 294.72516 294.78293 294.82175 294.86362 294.9236
